date,month,weekday,entry_hour,return,ticker,entry_time,entry_price,exit_time,exit_price,price_max_ratio,vol_max_ratio,if_price_max,if_vol_max,zero_vol_mins_count,if_vol_count_zero,if_curr_higher_one,if_curr_higher_open,if_curr_not_too_high,if_curr_not_too_high_90_days,if_entry_after_3pm,if_entry_before_10am
2022-08-23,2022-08,1,9,-1.0,ZIVO,09:53:00,4.2983,10:01:00,4.255317,96.59,70.43,0,0,9.0,0,1,0,1,1,0,1
2022-08-23,2022-08,1,12,3.0,OFED,12:31:00,25.5,12:33:00,26.265,96.41,72.27,0,0,175.0,0,1,1,1,1,0,0
2022-08-23,2022-08,1,9,-1.0,PANW,09:37:00,186.46,09:38:00,184.5954,101.45,76.08,1,0,0.0,1,1,1,1,1,0,1
2022-08-23,2022-08,1,15,0.017784364579474552,WTM,15:51:00,1349.5,15:59:00,1349.74,99.12,70.88,0,0,342.0,0,1,0,1,1,1,0
2022-08-23,2022-08,1,15,-1.0,CAAP,15:11:00,6.18,15:22:00,6.1182,95.68,107.77,0,1,191.0,0,1,1,1,1,1,0
2022-08-23,2022-08,1,9,-1.0,AMST,09:46:00,9.474,09:47:00,9.37926,112.8,71.52,1,0,4.0,0,1,1,1,1,0,1
2022-08-23,2022-08,1,15,0.3401360544217766,OSG,15:33:00,2.94,15:59:00,2.95,100.68,70.07,1,0,118.0,0,1,1,1,1,1,0
2022-08-23,2022-08,1,12,-1.0,INBK,12:20:00,38.45,15:40:00,38.0655,95.84,78.65,0,0,163.0,0,1,1,1,1,0,0
2022-08-23,2022-08,1,12,-0.6815393702576219,HUBB,12:58:00,220.09,15:59:00,218.59,97.56,88.37,0,0,121.0,0,1,0,1,1,0,0
2022-08-23,2022-08,1,10,3.0,CAAS,10:06:00,4.07,10:59:00,4.192100000000001,98.8,71.27,0,0,10.0,0,1,1,1,1,0,0
2022-08-23,2022-08,1,12,,NRDY,12:12:00,3.72,12:13:00,,95.0,447.49,0,1,10.0,0,1,1,0,1,0,0
2022-08-23,2022-08,1,9,0.0,IMKTA,09:45:00,100.95,10:14:00,100.95,100.22,116.09,1,1,8.0,0,1,1,1,1,0,1
2022-08-23,2022-08,1,11,-1.0,ROG,11:07:00,259.62,11:18:00,257.0238,96.27,90.43,0,0,60.0,0,1,0,1,1,0,0
2022-08-23,2022-08,1,12,-1.0,CRT,12:25:00,21.4799,12:30:00,21.265101,102.29,72.42,1,0,111.0,0,1,1,1,1,0,0
2022-08-23,2022-08,1,10,3.0,CIH,10:03:00,0.83,10:05:00,0.8549,96.6,257.3,0,1,13.0,0,0,1,0,1,0,0
2022-08-23,2022-08,1,14,0.0,ACAH,14:41:00,9.82,15:59:00,9.83,99.59,78.54,0,0,305.0,0,1,1,1,1,0,0
2022-08-23,2022-08,1,10,0.0,JT,10:00:00,2.1,10:14:00,2.1,100.01,78.38,1,0,19.0,0,1,1,1,1,0,0
2022-08-23,2022-08,1,15,0.10141987829614388,NSTB,15:07:00,9.86,15:59:00,9.87,99.8,143.79,0,1,317.0,0,1,1,1,1,1,0
2022-08-23,2022-08,1,9,3.0,YPF,09:44:00,5.011,10:00:00,5.16133,102.23,74.86,1,0,0.0,1,1,1,1,1,0,1
2022-08-23,2022-08,1,10,-1.0,PINE,10:19:00,18.77,15:59:00,18.5823,97.96,70.9,0,0,40.0,0,1,1,1,1,0,0
2022-08-23,2022-08,1,12,-1.0,GEHI,12:09:00,14.9831,12:11:00,14.833269,96.05,73.94,0,0,99.0,0,1,1,0,1,0,0
2022-08-23,2022-08,1,9,,WINT,09:30:00,37.0,09:31:00,,122.58,72.49,1,0,0.0,1,1,1,1,1,0,1
2022-08-24,2022-08,2,12,3.0,FET,12:10:00,27.3,15:37:00,28.119,101.52,77.15,1,0,152.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,13,0.0,MURF,13:13:00,10.06,15:59:00,10.06,95.81,83.02,0,0,217.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,9,3.0,ABST,09:38:00,11.77,09:42:00,12.1231,107.0,72.64,1,0,1.0,0,1,1,1,1,0,1
2022-08-24,2022-08,2,13,-1.0,LYTS,13:12:00,8.01,14:36:00,7.9299,99.83,85.99,0,0,167.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,9,-1.0,INTU,09:39:00,477.62,10:05:00,472.8438,97.38,70.07,0,0,0.0,1,1,0,1,1,0,1
2022-08-24,2022-08,2,13,-1.0,NERV,13:11:00,7.62,13:12:00,7.5438,108.06,70.03,1,0,0.0,1,1,1,0,1,0,0
2022-08-24,2022-08,2,14,0.09970089730807366,IRRX,14:05:00,10.03,15:59:00,10.04,100.0,165.75,1,1,273.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,13,-1.0,CAKE,13:34:00,33.61,13:58:00,33.2739,97.0,71.44,0,0,6.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,15,0.07093382291580147,CBSH,15:56:00,67.1048,15:59:00,67.1524,95.25,72.89,0,0,23.0,0,1,0,1,1,1,0
2022-08-24,2022-08,2,12,-1.0,GSAT,12:08:00,1.7729,12:09:00,1.7551709999999998,101.66,122.2,1,1,9.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,13,-0.10224948875255406,DNAD,13:48:00,9.78,15:59:00,9.77,95.04,88.94,0,0,256.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,15,-0.1165954139137238,PAGP,15:55:00,12.865,15:59:00,12.86,100.86,71.45,1,0,2.0,0,1,1,1,1,1,0
2022-08-24,2022-08,2,11,-1.0,VIST,11:12:00,9.95,11:35:00,9.850499999999998,99.7,73.85,0,0,8.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,12,0.27221555781120393,HUBB,12:01:00,216.74,15:59:00,217.6,96.1,71.62,0,0,39.0,0,1,0,1,1,0,0
2022-08-24,2022-08,2,10,-1.0,CIH,10:09:00,1.035,10:16:00,1.0246499999999998,96.92,95.34,0,0,22.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,9,-1.0,CAAS,09:38:00,4.83,09:39:00,4.7817,105.43,73.22,1,0,0.0,1,1,1,1,1,0,1
2022-08-24,2022-08,2,12,0.03441629955947919,TMUS,12:38:00,145.28,15:59:00,145.47,98.48,72.96,0,0,0.0,1,1,1,1,1,0,0
2022-08-24,2022-08,2,13,-0.19820717131473914,ENTF,13:13:00,10.04,15:59:00,10.0201,95.8,76.3,0,0,221.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,9,-1.0,SPCB,09:30:00,3.7,09:31:00,3.663,110.22,370.38,1,1,0.0,1,1,1,1,1,0,1
2022-08-24,2022-08,2,9,-0.6588824020016733,KRNY,09:54:00,11.99,15:59:00,11.94,95.54,70.48,0,0,10.0,0,1,0,1,1,0,1
2022-08-24,2022-08,2,15,-0.2040483186418544,CLH,15:15:00,122.52,15:59:00,122.47,102.12,71.1,1,0,103.0,0,1,1,1,1,1,0
2022-08-24,2022-08,2,15,-1.0,OPXS,15:21:00,2.64,15:51:00,2.6136,106.02,72.36,1,0,267.0,0,1,1,1,1,1,0
2022-08-24,2022-08,2,10,0.0,SMR,10:10:00,15.28,10:28:00,15.28,95.34,112.7,0,1,0.0,1,1,1,1,1,0,0
2022-08-24,2022-08,2,14,0.14916467780428744,MBUU,14:29:00,67.04,15:59:00,67.14,95.0,101.29,0,1,158.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,15,-1.0,KDNY,15:00:00,22.72,15:34:00,22.4928,99.67,72.92,0,0,140.0,0,1,1,1,1,1,0
2022-08-24,2022-08,2,9,3.0,FGI,09:38:00,3.62,09:40:00,3.7286,95.6,71.58,0,0,0.0,1,1,1,1,1,0,1
2022-08-24,2022-08,2,12,-0.22288261515602625,MFIC,12:12:00,13.46,15:59:00,13.435,98.54,100.76,0,1,98.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,10,-1.0,DALN,10:06:00,7.45,11:21:00,7.3755,96.5,70.74,0,0,22.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,15,0.0,AMS,15:23:00,2.71,15:29:00,2.71,96.47,77.78,0,0,334.0,0,1,1,1,1,1,0
2022-08-24,2022-08,2,15,-0.5145167217934603,BELFB,15:44:00,27.21,15:59:00,27.1,95.21,74.54,0,0,312.0,0,1,1,1,1,1,0
2022-08-24,2022-08,2,9,-1.0,AEHR,09:40:00,18.95,09:44:00,18.7605,101.7,73.65,1,0,0.0,1,1,1,1,1,0,1
2022-08-24,2022-08,2,11,-1.0,ASYS,11:27:00,12.98,11:29:00,12.8502,96.15,79.79,0,0,84.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,10,0.0,AMST,10:14:00,9.84,10:36:00,9.84,96.48,71.23,0,0,8.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,13,0.1520527116066961,ZING,13:45:00,9.865,15:59:00,9.88,95.32,73.72,0,0,251.0,0,1,1,1,1,0,0
2022-08-24,2022-08,2,11,3.0,SMID,11:14:00,20.69,12:01:00,21.3107,98.52,74.34,0,0,89.0,0,1,0,1,1,0,0
2022-08-24,2022-08,2,9,-1.0,PYCR,09:40:00,32.71,09:41:00,32.3829,99.22,70.2,0,0,0.0,1,1,0,1,1,0,1
2022-08-25,2022-08,3,9,3.0,ACLS,09:37:00,76.95,09:52:00,79.2585,96.39,71.53,0,0,0.0,1,1,1,1,1,0,1
2022-08-25,2022-08,3,11,-0.0512557662737138,YTPG,11:15:00,9.755,15:59:00,9.76,99.44,80.46,0,0,100.0,0,1,1,1,1,0,0
2022-08-25,2022-08,3,9,-1.0,SNOW,09:35:00,189.7,09:39:00,187.803,100.44,75.96,1,0,0.0,1,1,0,1,1,0,1
2022-08-25,2022-08,3,9,-1.0,TITN,09:33:00,32.25,09:34:00,31.9275,102.15,80.35,1,0,0.0,1,1,1,1,1,0,1
2022-08-25,2022-08,3,15,0.7962359753890786,BELFB,15:03:00,27.63,15:59:00,27.87,96.68,74.16,0,0,257.0,0,1,1,1,1,1,0
2022-08-25,2022-08,3,9,-1.0,ADSK,09:44:00,223.5,10:44:00,221.265,95.19,72.97,0,0,0.0,1,1,0,1,1,0,1
2022-08-25,2022-08,3,11,-1.0,EDAP,11:08:00,8.05,11:17:00,7.969500000000001,101.9,74.46,1,0,59.0,0,1,1,1,1,0,0
2022-08-25,2022-08,3,9,0.0,JBSS,09:54:00,79.62,10:00:00,79.62,103.63,72.88,1,0,9.0,0,1,1,1,1,0,1
2022-08-25,2022-08,3,10,3.0,TMCI,10:14:00,20.87,10:27:00,21.4961,101.56,86.16,1,0,5.0,0,1,1,1,1,0,0
2022-08-25,2022-08,3,9,1.9798657718120802,JNPR,09:53:00,29.8,15:59:00,30.4,95.52,72.7,0,0,0.0,1,1,1,1,1,0,1
2022-08-25,2022-08,3,15,3.0,MIST,15:28:00,7.875,15:55:00,8.11125,97.83,70.13,0,0,270.0,0,1,0,1,1,1,0
2022-08-25,2022-08,3,9,-1.0,PLUG,09:45:00,29.9915,09:49:00,29.691584999999996,96.5,72.39,0,0,0.0,1,1,0,1,1,0,1
2022-08-25,2022-08,3,9,1.4787341066385518,FCNCA,09:38:00,825.03,15:59:00,837.4,95.42,144.44,0,1,6.0,0,1,0,1,1,0,1
2022-08-25,2022-08,3,11,-1.0,RLMD,11:05:00,32.09,11:17:00,31.7691,98.86,102.94,0,1,20.0,0,1,0,1,1,0,0
2022-08-25,2022-08,3,9,-1.0,AMST,09:32:00,12.24,09:33:00,12.1176,104.02,77.08,1,0,0.0,1,1,1,1,1,0,1
2022-08-25,2022-08,3,11,-1.0,FENC,11:47:00,7.215,14:12:00,7.14285,95.06,229.89,0,1,113.0,0,1,1,1,1,0,0
2022-08-25,2022-08,3,11,0.0,TDCX,11:32:00,11.0344,11:34:00,11.0344,97.16,70.89,0,0,10.0,0,1,1,0,1,0,0
2022-08-25,2022-08,3,12,0.0,KEQU,12:48:00,20.1,13:33:00,20.1,102.03,79.89,1,0,190.0,0,1,1,1,1,0,0
2022-08-25,2022-08,3,14,-1.0,ANAB,14:17:00,25.71,14:19:00,25.4529,95.22,77.42,0,0,127.0,0,1,1,1,1,0,0
2022-08-25,2022-08,3,12,3.0,TC,12:22:00,2.54,15:37:00,2.6162,96.86,72.02,0,0,159.0,0,1,0,1,1,0,0
2022-08-25,2022-08,3,14,0.2526528549772649,PRPC,14:20:00,9.895,15:59:00,9.92,99.7,71.17,0,0,279.0,0,1,0,1,1,0,0
2022-08-25,2022-08,3,10,,VACC,10:48:00,6.49,10:49:00,,98.33,2900.27,0,1,0.0,1,1,1,0,1,0,0
2022-08-25,2022-08,3,9,-1.0,WSM,09:40:00,169.34,09:45:00,167.6466,96.29,78.42,0,0,0.0,1,1,1,1,1,0,1
2022-08-25,2022-08,3,9,-1.0,SSY,09:30:00,2.04,09:31:00,2.0196,116.67,110.56,1,1,0.0,1,1,1,1,1,0,1
2022-08-25,2022-08,3,9,-1.0,FREY,09:33:00,12.51,09:35:00,12.3849,95.63,115.15,0,1,0.0,1,1,1,1,1,0,1
2022-08-25,2022-08,3,15,-0.4991680532445818,OSG,15:57:00,3.005,15:59:00,3.01,101.0,70.23,1,0,120.0,0,1,1,1,1,1,0
2022-08-25,2022-08,3,15,0.0,BBAR,15:49:00,3.13,15:59:00,3.13,97.21,70.02,0,0,158.0,0,1,1,1,1,1,0
2022-08-25,2022-08,3,13,-1.0,LYTS,13:50:00,8.29,14:20:00,8.207099999999999,101.66,123.0,1,1,188.0,0,1,1,1,1,0,0
2022-08-25,2022-08,3,11,,ASTC,11:54:00,15.342,11:55:00,,95.75,91.8,0,0,133.0,0,1,1,0,1,0,0
2022-08-25,2022-08,3,12,-1.0,UTSI,12:25:00,4.0,12:28:00,3.96,98.04,73.4,0,0,165.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,11,-1.0,LPTX,11:30:00,1.69,11:31:00,1.6731,104.97,76.18,1,0,17.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,14,-0.15267175572517855,ANZU,14:42:00,9.825,15:59:00,9.81,99.65,73.3,0,0,308.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,10,-1.0,LYTS,10:15:00,8.25,10:27:00,8.1675,98.57,75.59,0,0,33.0,0,1,0,1,1,0,0
2022-08-26,2022-08,4,15,-1.0,CGA,15:16:00,6.945,15:17:00,6.8755500000000005,96.02,122.67,0,1,233.0,0,1,1,0,1,1,0
2022-08-26,2022-08,4,15,-0.1878015659761446,LANC,15:58:00,173.055,15:59:00,173.01,103.49,70.55,1,0,166.0,0,1,1,1,1,1,0
2022-08-26,2022-08,4,9,-1.0,FTCH,09:36:00,11.805,09:37:00,11.68695,104.7,75.45,1,0,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,9,-1.0,ULTA,09:41:00,429.8,10:39:00,425.50199999999995,98.97,75.8,0,0,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,9,-1.0,EDAP,09:38:00,8.6565,09:43:00,8.569935000000001,95.55,70.08,0,0,2.0,0,1,1,1,1,0,1
2022-08-26,2022-08,4,10,,OLB,10:20:00,1.7619,10:21:00,,103.45,79.64,1,0,0.0,1,1,1,0,1,0,0
2022-08-26,2022-08,4,9,-1.0,SCX,09:35:00,8.9292,09:38:00,8.839908,105.05,72.84,1,0,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,9,0.0,BBAR,09:55:00,3.165,10:02:00,3.165,98.9,77.09,0,0,2.0,0,1,1,1,1,0,1
2022-08-26,2022-08,4,9,-1.0,BXRX,09:30:00,36.4,09:31:00,36.036,98.95,155.05,0,1,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,9,-1.0,PAGS,09:34:00,17.95,09:35:00,17.7705,102.67,76.09,1,0,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,12,0.10060362173038016,SUAC,12:10:00,9.94,15:59:00,9.95,99.5,83.58,0,0,159.0,0,1,0,1,1,0,0
2022-08-26,2022-08,4,12,3.0,NERV,12:36:00,9.85,12:38:00,10.1455,116.03,70.37,1,0,0.0,1,1,1,0,1,0,0
2022-08-26,2022-08,4,15,0.18726591760299893,TSBK,15:51:00,26.7,15:59:00,26.75,99.0,72.02,0,0,372.0,0,1,0,1,1,1,0
2022-08-26,2022-08,4,10,0.0,TEDU,10:32:00,7.23,10:38:00,7.23,97.84,71.12,0,0,46.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,14,-1.0,PFX,14:26:00,39.37,14:34:00,38.9763,97.81,96.16,0,0,290.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,13,-1.0,TC,13:00:00,2.6,13:27:00,2.574,96.65,74.11,0,0,206.0,0,1,0,1,1,0,0
2022-08-26,2022-08,4,10,0.19692792437967704,INDT,10:56:00,63.475,15:59:00,63.6,96.88,72.46,0,0,66.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,9,-1.0,CRUS,09:45:00,86.09,10:02:00,85.2291,96.51,73.33,0,0,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,9,-1.0,TME,09:41:00,5.325,09:47:00,5.27175,99.63,72.14,0,0,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,14,-1.0,BFC,14:06:00,80.71,14:19:00,79.90289999999997,97.64,89.42,0,0,274.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,9,-1.0,WDAY,09:36:00,175.96,09:38:00,174.2004,96.45,73.13,0,0,0.0,1,1,1,1,1,0,1
2022-08-26,2022-08,4,10,0.7794891059353853,TFII,10:36:00,106.48,15:59:00,107.63,97.66,70.38,0,0,10.0,0,1,0,1,1,0,0
2022-08-26,2022-08,4,10,-1.0,EEIQ,10:08:00,2.1799,10:10:00,2.158101,98.2,71.07,0,0,20.0,0,1,1,1,1,0,0
2022-08-26,2022-08,4,9,0.0,GDYN,09:40:00,23.03,09:45:00,23.03,105.35,78.03,1,0,0.0,1,1,0,1,1,0,1
2022-08-29,2022-08,0,12,0.0,HHLA,12:42:00,9.89,15:59:00,9.91,100.0,90.4,1,0,186.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,12,-1.0,GSAT,12:01:00,2.0693,12:03:00,2.048607,104.5,81.52,1,0,0.0,1,1,1,1,1,0,0
2022-08-29,2022-08,0,10,,NERV,10:35:00,12.63,10:36:00,,106.07,75.44,1,0,0.0,1,1,1,0,1,0,0
2022-08-29,2022-08,0,9,,OLB,09:31:00,2.33,09:32:00,,118.18,78.42,1,0,0.0,1,1,0,1,1,0,1
2022-08-29,2022-08,0,13,3.0,NXPL,13:17:00,3.29,13:55:00,3.3887,100.0,70.34,1,0,208.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,10,-1.0,MPLX,10:05:00,33.58,10:55:00,33.2442,97.45,72.68,0,0,0.0,1,1,1,1,1,0,0
2022-08-29,2022-08,0,11,3.0,GLP,11:08:00,28.76,13:34:00,29.6228,95.16,214.57,0,1,43.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,14,0.0,FET,14:34:00,30.1,15:14:00,30.1,104.51,106.09,1,1,235.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,13,0.0,GPAC,13:05:00,9.9,15:59:00,9.9,99.8,85.74,0,0,213.0,0,1,0,1,1,0,0
2022-08-29,2022-08,0,11,0.0,KRNL,11:52:00,9.89,15:59:00,9.9,95.65,132.65,0,1,140.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,15,-0.8218433743122866,PAC,15:31:00,147.23,15:59:00,146.68,95.28,77.52,0,0,287.0,0,1,0,1,1,1,0
2022-08-29,2022-08,0,14,-1.0,CZFS,14:08:00,83.95,14:30:00,83.1105,95.45,86.12,0,0,268.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,15,,SNTG,15:29:00,4.965,15:30:00,,95.86,93.97,0,0,71.0,0,1,1,0,1,1,0
2022-08-29,2022-08,0,12,-1.0,YTEN,12:31:00,3.44,12:32:00,3.4056,96.9,98.9,0,0,145.0,0,1,1,0,1,0,0
2022-08-29,2022-08,0,12,3.0,UTSI,12:22:00,3.9001,15:45:00,4.0171030000000005,95.59,70.1,0,0,166.0,0,1,0,1,1,0,0
2022-08-29,2022-08,0,13,0.0,APGB,13:30:00,9.86,15:59:00,9.86,99.7,80.33,0,0,237.0,0,1,0,1,1,0,0
2022-08-29,2022-08,0,9,-1.0,PDD,09:33:00,66.9882,09:34:00,66.318318,97.82,71.75,0,0,0.0,1,1,1,1,1,0,1
2022-08-29,2022-08,0,11,-1.0,CHMG,11:25:00,45.95,11:28:00,45.4905,95.08,72.29,0,0,100.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,11,0.0,ASAI,11:14:00,18.1357,15:59:00,18.1357,100.44,71.63,1,0,60.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,9,0.0,YORW,09:52:00,44.56,14:22:00,44.56,95.14,147.75,0,1,15.0,0,1,1,1,1,0,1
2022-08-29,2022-08,0,9,-1.0,AREC,09:58:00,3.24,09:59:00,3.2076,109.5,73.69,1,0,0.0,1,1,1,1,1,0,1
2022-08-29,2022-08,0,13,0.0,ESP,13:43:00,15.3,14:12:00,15.3,96.9,78.96,0,0,243.0,0,1,1,1,1,0,0
2022-08-29,2022-08,0,10,-1.0,TC,10:39:00,2.99,10:42:00,2.9601,111.15,71.44,1,0,62.0,0,1,1,0,1,0,0
2022-08-29,2022-08,0,10,,AHI,10:01:00,1.14,10:07:00,,129.55,114.75,1,1,0.0,1,1,1,0,0,0,0
2022-08-29,2022-08,0,9,3.0,CRT,09:42:00,23.51,09:59:00,24.215300000000006,104.92,73.03,1,0,0.0,1,1,1,1,1,0,1
2022-08-29,2022-08,0,11,-1.0,RVPH,11:46:00,2.14,11:47:00,2.1186000000000003,109.55,90.09,1,0,16.0,0,1,1,0,1,0,0
2022-08-29,2022-08,0,15,-0.4424778761061853,ATXS,15:31:00,9.04,15:59:00,9.0,96.68,249.1,0,1,325.0,0,1,1,1,1,1,0
2022-08-30,2022-08,1,10,-1.0,INAB,10:14:00,3.23,10:15:00,3.1977,97.62,1437.18,0,1,0.0,1,1,1,0,1,0,0
2022-08-30,2022-08,1,14,0.7128969539857384,DALN,14:43:00,7.715,15:59:00,7.77,97.78,74.3,0,0,265.0,0,1,0,1,1,0,0
2022-08-30,2022-08,1,14,-1.0,CCEL,14:42:00,7.83,14:50:00,7.7517,113.22,70.8,1,0,286.0,0,1,1,1,1,0,0
2022-08-30,2022-08,1,11,-1.0,JFIN,11:44:00,2.83,12:56:00,2.8017,96.35,77.54,0,0,107.0,0,1,1,1,1,0,0
2022-08-30,2022-08,1,10,-1.0,D,10:13:00,83.29,14:56:00,82.45710000000003,96.59,86.76,0,0,0.0,1,1,0,1,1,0,0
2022-08-30,2022-08,1,9,0.0,FSLR,09:43:00,126.89,10:07:00,126.89,101.56,70.38,1,0,0.0,1,1,1,1,1,0,1
2022-08-30,2022-08,1,15,-1.0,SMTI,15:05:00,33.74,15:06:00,33.4026,100.72,91.06,1,0,289.0,0,1,1,1,1,1,0
2022-08-30,2022-08,1,10,0.0,CBD,10:15:00,4.155,11:40:00,4.155,96.52,74.19,0,0,2.0,0,1,0,1,1,0,0
2022-08-30,2022-08,1,15,-1.0,WEST,15:54:00,12.305,15:59:00,12.18195,96.07,75.62,0,0,162.0,0,1,1,1,1,1,0
2022-08-30,2022-08,1,9,-1.0,FAZE,09:31:00,22.74,09:32:00,22.5126,106.73,103.19,1,1,0.0,1,1,1,1,1,0,1
2022-08-30,2022-08,1,11,0.0,APRN,11:41:00,7.06,11:43:00,7.06,97.0,70.38,0,0,0.0,1,1,1,0,1,0,0
2022-08-30,2022-08,1,9,0.0,NTNX,09:57:00,18.48,10:09:00,18.48,95.27,73.37,0,0,0.0,1,1,1,1,1,0,1
2022-08-30,2022-08,1,15,0.3409090909090836,PWSC,15:17:00,17.6,15:59:00,17.7,96.12,70.59,0,0,110.0,0,1,0,1,1,1,0
2022-08-30,2022-08,1,9,-0.15325670498085325,MFIC,09:31:00,13.05,15:59:00,13.03,95.65,103.93,0,1,0.0,1,1,1,1,1,0,1
2022-08-31,2022-08,2,10,-1.0,ORN,10:44:00,3.2094,10:47:00,3.177306,95.8,79.59,0,0,57.0,0,1,0,1,1,0,0
2022-08-31,2022-08,2,9,3.0,HOUR,09:41:00,4.552,09:43:00,4.68856,106.36,84.05,1,0,0.0,1,1,1,1,1,0,1
2022-08-31,2022-08,2,11,0.0,NSSC,11:07:00,29.09,11:31:00,29.09,96.84,124.29,0,1,25.0,0,1,0,1,1,0,0
2022-08-31,2022-08,2,10,2.2702702702702666,BELFB,10:24:00,27.75,15:59:00,28.39,97.1,70.41,0,0,23.0,0,1,1,1,1,0,0
2022-08-31,2022-08,2,10,,KBNT,10:42:00,1.4535,10:43:00,,99.33,86.5,0,0,39.0,0,1,1,0,1,0,0
2022-08-31,2022-08,2,15,0.0059776436128823615,TPL,15:51:00,1840.19,15:59:00,1844.04,96.9,79.96,0,0,264.0,0,1,1,1,1,1,0
2022-08-31,2022-08,2,9,-1.0,SBS,09:59:00,9.44,11:01:00,9.3456,97.17,82.02,0,0,0.0,1,1,1,1,1,0,1
2022-08-31,2022-08,2,12,0.0,SMTI,12:28:00,33.93,12:36:00,33.93,98.46,75.45,0,0,136.0,0,1,1,1,1,0,0
2022-08-31,2022-08,2,10,3.0,DALN,10:15:00,7.9499,10:59:00,8.188397,99.37,74.24,0,0,32.0,0,1,0,1,1,0,0
2022-08-31,2022-08,2,10,-1.0,ALLK,10:06:00,4.8,10:07:00,4.752,110.56,83.41,1,0,1.0,0,1,1,0,1,0,0
2022-08-31,2022-08,2,10,3.0,TFPM,10:41:00,11.5,11:09:00,11.845,103.07,85.71,1,0,69.0,0,1,1,1,1,0,0
2022-08-31,2022-08,2,9,3.0,NUWE,09:31:00,119.0,09:33:00,122.57,111.11,138.87,1,1,0.0,1,1,1,1,1,0,1
2022-09-01,2022-09,3,12,3.0,NMG,12:00:00,6.15,12:02:00,6.3345,99.23,163.26,0,1,126.0,0,1,1,1,1,0,0
2022-09-01,2022-09,3,11,-1.0,SHPH,11:39:00,79.0,11:40:00,78.21,95.63,77.17,0,0,80.0,0,1,0,1,1,0,0
2022-09-01,2022-09,3,9,3.0,TWIN,09:52:00,11.0,09:54:00,11.33,98.74,82.13,0,0,9.0,0,1,0,1,1,0,1
2022-09-01,2022-09,3,14,0.0,VTSI,14:27:00,5.64,14:49:00,5.64,101.97,78.28,1,0,249.0,0,1,1,1,1,0,0
2022-09-01,2022-09,3,9,-1.0,WNW,09:58:00,0.8094,09:59:00,0.8013060000000001,102.04,79.94,1,0,1.0,0,0,1,1,1,0,1
2022-09-01,2022-09,3,15,0.7837198995420392,WTM,15:50:00,1353.8,15:59:00,1364.41,97.9,73.08,0,0,358.0,0,1,0,1,1,1,0
2022-09-01,2022-09,3,13,0.05020080321284141,STET,13:24:00,9.96,15:59:00,9.98,100.0,99.27,1,0,232.0,0,1,1,1,1,0,0
2022-09-01,2022-09,3,15,0.15197568389058327,TRIS,15:55:00,9.87,15:59:00,9.885,100.1,70.1,1,0,377.0,0,1,1,1,1,1,0
2022-09-01,2022-09,3,14,-0.2976190476190413,WRAC,14:58:00,10.08,15:59:00,10.05,99.9,70.83,0,0,325.0,0,1,1,1,1,0,0
2022-09-01,2022-09,3,15,-0.10131712259371617,APGB,15:56:00,9.87,15:59:00,9.87,99.8,91.01,0,0,343.0,0,1,1,1,1,1,0
2022-09-01,2022-09,3,15,-0.5459177483925789,PLMR,15:43:00,82.43,15:59:00,81.98,103.29,80.91,1,0,160.0,0,1,1,1,1,1,0
2022-09-01,2022-09,3,10,3.0,LPTV,10:25:00,9.15,10:41:00,9.4245,95.02,81.72,0,0,39.0,0,1,1,0,1,0,0
