return,entry_time,entry_price,exit_time,exit_price,price_max_ratio,vol_max_ratio,zero_vol_mins_count,if_curr_higher_one,if_curr_higher_open,if_curr_not_too_high,if_curr_not_too_high_90_days,ticker
-1.0,2022-12-21 09:40:00,118.33,2022-12-21 10:07:00,117.1467,101.49,73.17,0,1,1,1,1,NKE
-0.12722646310433428,2022-12-21 09:43:00,7.86,2022-12-21 15:59:00,7.855,98.62,79.77,0,1,1,1,1,SMFG
-1.0,2022-12-21 09:46:00,0.9499,2022-12-21 14:51:00,0.9404009999999999,95.96,77.83,0,0,0,1,1,QD
0.0,2022-12-21 09:53:00,1.32,2022-12-21 14:57:00,1.32,98.51,71.23,0,1,0,1,1,PLX
0.0,2022-12-21 09:57:00,68.22,2022-12-21 11:32:00,68.22,98.83,84.31,0,1,1,1,1,NVEC
0.09891196834816803,2022-12-21 10:07:00,10.11,2022-12-21 15:59:00,10.15,99.95,83.45,0,1,1,1,1,CFFS
0.0,2022-12-21 10:19:00,10.4,2022-12-21 12:05:00,10.4,103.78,81.51,0,1,1,1,1,AKO.A
-1.0,2022-12-21 10:37:00,3.4501,2022-12-21 10:39:00,3.415599,98.09,71.03,0,1,1,1,1,GOTU
0.0,2022-12-21 10:46:00,27.19,2022-12-21 10:49:00,27.19,100.82,70.41,0,1,1,1,1,PWOD
3.0,2022-12-21 10:50:00,7.48,2022-12-21 12:41:00,7.704400000000001,97.52,91.22,0,1,1,1,1,EDN
-1.0,2022-12-21 10:56:00,14.2635,2022-12-21 11:00:00,14.120865,100.99,70.48,0,1,1,0,1,ALT
-0.24052042809407886,2022-12-21 11:17:00,309.745,2022-12-21 15:59:00,309.31,95.44,71.54,0,1,1,1,1,NEU
-0.7889787374214927,2022-12-21 11:18:00,18.8218,2022-12-21 15:59:00,18.7129,99.32,75.7,0,1,1,1,1,GHI
0.0,2022-12-21 11:42:00,9.9127,2022-12-21 12:18:00,9.9127,97.28,75.9,0,1,1,1,1,TGS
-0.0009756002380441844,2022-12-21 11:54:00,10.2501,2022-12-21 15:59:00,10.25,99.75,70.76,0,1,1,1,1,VCXB
-1.0,2022-12-21 12:01:00,2.18,2022-12-21 13:43:00,2.1582000000000003,98.42,81.08,0,1,1,1,1,ENIC
-1.0,2022-12-21 12:54:00,0.5359,2022-12-21 12:55:00,0.530541,106.9,99.01,0,0,1,0,1,GLMD
-1.0,2022-12-21 12:55:00,8.38,2022-12-21 13:27:00,8.2962,95.44,81.29,0,1,1,1,1,ALVO
0.0,2022-12-21 13:04:00,10.07,2022-12-21 15:59:00,10.08,95.63,71.71,0,1,1,1,1,VAQC
,2022-12-21 13:07:00,3.6516,2022-12-21 13:08:00,,98.78,221.35,0,1,1,0,1,OP
3.0,2022-12-21 13:14:00,20.02,2022-12-21 14:50:00,20.6206,101.21,71.71,0,1,1,1,1,BWMN
0.0,2022-12-21 13:23:00,2.01,2022-12-21 14:11:00,2.01,95.71,130.57,0,1,1,1,1,ATIF
-1.0,2022-12-21 13:44:00,15.3,2022-12-21 14:22:00,15.147,97.55,76.15,0,1,0,1,1,TCBS
1.4914856136230135,2022-12-21 13:53:00,170.3,2022-12-21 15:59:00,172.84,102.84,70.9,0,1,1,1,1,MSGS
-0.3181336161187631,2022-12-21 14:04:00,37.72,2022-12-21 15:59:00,37.775,96.84,76.04,0,1,0,1,1,EVBN
1.72413793103449,2022-12-21 14:09:00,4.06,2022-12-21 15:59:00,4.13,95.09,75.76,0,1,1,1,1,CERS
-1.0,2022-12-21 14:20:00,9.685,2022-12-21 15:11:00,9.58815,97.48,148.58,0,1,1,1,1,PTGX
-1.0,2022-12-21 15:28:00,9.87,2022-12-21 15:40:00,9.771299999999998,97.92,97.23,0,1,0,1,1,BOAC
-1.0,2022-12-21 15:37:00,88.455,2022-12-21 15:43:00,87.57045,95.51,78.79,0,1,1,1,1,SAFT
-0.15260518857641223,2022-12-21 15:44:00,22.935,2022-12-21 15:59:00,22.9,97.15,93.24,0,1,1,1,1,TBNK
0.0,2022-12-21 15:58:00,10.26,2022-12-21 15:59:00,10.26,99.81,83.44,0,1,1,1,1,APXI
-1.0,2022-12-21 15:58:00,11.22,2022-12-21 15:59:00,11.107800000000001,95.12,70.54,0,1,0,1,1,MDWD
3.0,2022-12-22 09:30:00,2.7999,2022-12-22 09:32:00,2.883897,159.67,289.19,0,1,1,1,0,PRQR
3.0,2022-12-22 09:37:00,3.8901,2022-12-22 09:39:00,4.006803,99.49,77.33,0,1,0,1,1,GOTU
-1.0,2022-12-22 09:42:00,10.4,2022-12-22 09:43:00,10.296,118.45,77.48,0,1,1,1,1,ALVO
,2022-12-22 09:42:00,5.18,2022-12-22 09:43:00,,131.58,135.58,0,1,1,0,0,YGMZ
0.0,2022-12-22 09:44:00,16.56,2022-12-22 09:55:00,16.56,100.48,71.29,0,1,1,1,1,CLF
3.0,2022-12-22 09:52:00,5.9994,2022-12-22 10:08:00,6.1793819999999995,102.74,78.47,0,1,1,1,1,DAO
0.0,2022-12-22 09:56:00,9.315,2022-12-22 10:14:00,9.315,96.68,71.94,0,1,1,1,1,TEVA
0.0,2022-12-22 10:04:00,9.785,2022-12-22 10:11:00,9.785,98.7,71.37,0,1,1,1,1,ORMP
,2022-12-22 10:05:00,0.88,2022-12-22 10:06:00,,106.38,73.62,0,0,1,1,1,UIHC
0.0,2022-12-22 10:20:00,9.7809,2022-12-22 10:32:00,9.7809,99.37,72.26,0,1,0,1,1,TAL
0.14598540145984226,2022-12-22 10:28:00,10.275,2022-12-22 15:59:00,10.29,99.95,72.25,0,1,1,1,1,LATG
3.0,2022-12-22 11:47:00,7.7,2022-12-22 11:49:00,7.931,96.01,1372.84,0,1,1,1,1,VERY
-1.0,2022-12-22 12:15:00,3.0,2022-12-22 12:20:00,2.9699999999999998,95.86,137.71,0,1,1,0,1,BKTI
,2022-12-22 12:26:00,2.3053,2022-12-22 12:27:00,,132.97,71.85,0,1,1,0,0,APCX
0.0,2022-12-22 14:44:00,4.33,2022-12-22 15:26:00,4.33,106.13,71.21,0,1,1,1,1,OCC
0.0,2022-12-22 14:58:00,10.1,2022-12-22 15:59:00,10.1,100.0,71.37,0,1,0,1,1,CSTA
0.0,2022-12-22 15:50:00,10.34,2022-12-22 15:59:00,10.34,99.9,93.71,0,1,1,1,1,ESAC
,2022-12-23 09:30:00,3.21,2022-12-23 09:31:00,,98.78,94.9,0,1,1,1,1,XPON
1.9999999999999984,2022-12-23 09:34:00,6.5,2022-12-23 15:59:00,6.63,96.37,71.1,0,1,0,1,1,MUFG
0.0,2022-12-23 09:54:00,23.09,2022-12-23 10:36:00,23.09,97.81,73.43,0,1,1,1,1,TBNK
,2022-12-23 10:11:00,2.3025,2022-12-23 10:12:00,,110.95,74.93,0,1,1,0,1,EDSA
0.0,2022-12-23 10:57:00,10.25,2022-12-23 15:59:00,10.25,99.61,82.07,0,1,0,1,1,SCUA
0.0,2022-12-23 10:58:00,2.8588,2022-12-23 11:00:00,2.8588,102.49,116.89,0,1,1,1,1,WDH
3.0,2022-12-23 11:28:00,0.571,2022-12-23 11:30:00,0.5881299999999999,101.72,85.7,0,0,1,0,1,VISL
-1.0,2022-12-23 13:16:00,2.4599,2022-12-23 13:17:00,2.4353010000000004,98.0,70.9,0,1,1,1,1,FREQ
-1.0,2022-12-23 13:27:00,3.9,2022-12-23 13:37:00,3.8609999999999998,100.26,70.01,0,1,1,1,1,GHG
-1.0,2022-12-23 13:37:00,3.43,2022-12-23 14:51:00,3.3957,99.13,71.04,0,1,1,1,1,DOMH
0.6644518272425305,2022-12-23 14:16:00,9.03,2022-12-23 15:59:00,9.1,101.4,71.42,0,1,1,1,1,YPF
3.0,2022-12-23 14:30:00,21.6,2022-12-23 15:51:00,22.248,103.65,70.55,0,1,1,1,1,MTR
-1.0,2022-12-23 14:40:00,14.91,2022-12-23 14:42:00,14.7609,105.24,92.54,0,1,1,1,1,CGBD
-0.05032712632109493,2022-12-23 15:01:00,9.935,2022-12-23 15:59:00,9.935,98.95,77.92,0,1,0,1,1,CCV
0.5238095238095211,2022-12-23 15:07:00,21.0,2022-12-23 15:59:00,21.12,98.96,70.13,0,1,1,1,1,FNA
0.89984350547731,2022-12-23 15:39:00,12.78,2022-12-23 15:59:00,12.92,95.41,70.12,0,1,1,1,1,MBI
1.5204386839481543,2022-12-27 09:30:00,80.24,2022-12-27 15:59:00,81.57,98.84,120.76,0,1,1,1,1,DOOR
3.0,2022-12-27 09:31:00,25.9629,2022-12-27 09:48:00,26.741787000000002,103.42,85.35,0,1,1,1,1,CRT
-0.2805978786834063,2022-12-27 09:31:00,463300.01,2022-12-27 15:59:00,462000.0,96.22,112.89,0,1,0,1,1,BRK.A
0.0,2022-12-27 09:34:00,11.12,2022-12-27 09:52:00,11.12,102.8,71.55,0,1,0,1,1,TGS
3.0,2022-12-27 09:37:00,3.02,2022-12-27 10:08:00,3.1106000000000003,99.67,71.32,0,1,1,1,1,IAUX
-1.0,2022-12-27 09:40:00,35.02,2022-12-27 10:51:00,34.6698,97.47,70.31,0,1,1,1,1,TCOM
3.0,2022-12-27 09:41:00,2.8282,2022-12-27 09:45:00,2.913046,105.19,70.67,0,1,1,1,1,FREQ
-1.0,2022-12-27 09:49:00,15.5,2022-12-27 09:52:00,15.345,101.43,70.3,0,1,1,1,1,NVCN
-1.0,2022-12-27 09:56:00,5.95,2022-12-27 10:27:00,5.8905,101.02,70.25,0,1,1,1,1,CEPU
,2022-12-27 10:15:00,0.4651,2022-12-27 10:16:00,,95.05,194.46,0,0,1,0,1,ELYS
-1.0,2022-12-27 10:44:00,43.555,2022-12-27 11:25:00,43.11945,95.02,74.12,0,1,1,1,1,OPY
-1.0,2022-12-27 11:03:00,14.075,2022-12-27 14:40:00,13.934249999999999,97.61,177.44,0,1,0,1,1,AKO.B
-1.0,2022-12-27 11:23:00,6.0,2022-12-27 11:57:00,5.9399999999999995,100.5,130.82,0,1,1,1,1,GNTA
-1.0,2022-12-27 11:55:00,18.7597,2022-12-27 14:43:00,18.572103,99.3,78.56,0,1,1,1,1,GHI
0.0,2022-12-27 12:06:00,2.99,2022-12-27 12:23:00,2.99,95.22,70.33,0,1,1,1,1,BKTI
0.10010010010009797,2022-12-27 12:09:00,9.99,2022-12-27 15:59:00,10.0,95.97,87.01,0,1,1,1,1,FZT
-1.0,2022-12-27 12:21:00,21.32,2022-12-27 15:22:00,21.1068,100.49,110.18,0,1,1,1,1,BWMN
0.0,2022-12-27 13:23:00,10.17,2022-12-27 15:59:00,10.17,99.9,554.39,0,1,1,1,1,GLLI
0.0,2022-12-27 14:26:00,10.08,2022-12-27 15:59:00,10.08,99.8,70.69,0,1,1,1,1,FACT
0.04906771344456116,2022-12-27 14:59:00,10.19,2022-12-27 15:59:00,10.195,100.0,80.19,0,1,1,1,1,MPRA
-0.1992031872509918,2022-12-27 15:50:00,10.04,2022-12-27 15:59:00,10.04,100.1,105.12,0,1,1,1,1,YOTA
-1.0,2022-12-27 15:58:00,3.27,2022-12-27 15:59:00,3.2373,102.5,76.37,0,1,1,1,1,WDH
-1.0,2022-12-28 09:43:00,2.6226,2022-12-28 09:44:00,2.596374,105.18,73.92,0,1,1,1,1,GLYC
0.49309664694279026,2022-12-28 09:48:00,10.14,2022-12-28 15:59:00,10.2,100.1,82.84,0,1,1,1,1,WTMA
0.297324083250737,2022-12-28 09:51:00,10.09,2022-12-28 15:59:00,10.13,99.8,90.98,0,1,1,1,1,HHLA
-1.0,2022-12-28 10:16:00,18.54,2022-12-28 10:50:00,18.354599999999998,96.64,72.52,0,1,0,1,1,CWAN
-1.0,2022-12-28 10:19:00,11.12,2022-12-28 10:21:00,11.008799999999999,95.41,71.3,0,1,0,1,1,TGS
3.0,2022-12-28 10:30:00,32.95,2022-12-28 11:41:00,33.938500000000005,98.98,71.87,0,1,1,1,1,FRAF
3.0,2022-12-28 10:30:00,16.48,2022-12-28 10:48:00,16.9744,102.04,71.99,0,1,1,1,1,NVCN
0.0,2022-12-28 10:42:00,10.33,2022-12-28 15:59:00,10.33,100.19,72.76,0,1,1,1,1,PHYT
1.1968348170128609,2022-12-28 11:13:00,18.198,2022-12-28 15:59:00,18.4158,95.73,85.77,0,1,0,1,1,GHI
0.0,2022-12-28 11:28:00,20.975,2022-12-28 14:26:00,20.975,99.88,96.02,0,1,1,1,1,FCCO
0.09689922480619949,2022-12-28 11:40:00,10.32,2022-12-28 15:59:00,10.35,100.0,86.93,0,1,0,1,1,IVCA
-1.0,2022-12-28 13:02:00,26.0,2022-12-28 13:24:00,25.74,96.83,80.72,0,1,1,1,1,OFED
0.0,2022-12-28 13:10:00,10.21,2022-12-28 15:59:00,10.21,100.29,125.56,0,1,1,1,1,XFIN
-1.0,2022-12-28 13:29:00,11.315,2022-12-28 14:51:00,11.201849999999999,98.05,137.15,0,1,0,1,1,BSBK
,2022-12-28 14:21:00,10.1401,2022-12-28 14:22:00,,114.95,187.64,0,1,1,0,1,TGTX
0.0,2022-12-28 14:24:00,10.22,2022-12-28 15:59:00,10.22,100.0,71.47,0,1,1,1,1,CREC
-1.0,2022-12-28 14:57:00,26.32,2022-12-28 15:44:00,26.0568,96.87,79.46,0,1,0,1,1,CRT
-0.2891844997108196,2022-12-28 15:56:00,8.645,2022-12-28 15:59:00,8.65,95.05,70.36,0,1,0,1,1,AROC
0.16393442622951926,2022-12-28 15:57:00,6.1,2022-12-28 15:59:00,6.12,97.53,78.87,0,1,0,1,1,CHMI
0.0,2022-12-28 15:57:00,10.25,2022-12-28 15:59:00,10.25,99.61,74.09,0,1,1,1,1,SCUA
3.0,2022-12-29 09:30:00,9.85,2022-12-29 09:41:00,10.1455,101.03,119.94,0,1,1,1,1,HOTH
,2022-12-29 09:41:00,14.48,2022-12-29 10:13:00,,98.5,81.49,0,1,1,1,1,AKO.B
-1.0,2022-12-29 09:44:00,0.8956,2022-12-29 09:45:00,0.886644,99.51,73.75,0,0,1,1,1,AQMS
-1.0,2022-12-29 09:49:00,6.74,2022-12-29 09:53:00,6.6726,102.36,70.58,0,1,1,1,1,CRESY
-1.0,2022-12-29 09:56:00,17.1086,2022-12-29 09:59:00,16.937514,95.14,77.49,0,1,0,1,1,GLSI
0.0,2022-12-29 10:14:00,12.399,2022-12-29 10:56:00,12.399,99.67,70.55,0,1,1,1,1,LYTS
3.0,2022-12-29 10:36:00,6.9599,2022-12-29 11:16:00,7.168697000000001,103.19,70.31,0,1,1,1,1,BGI
-1.0,2022-12-29 10:37:00,11.935,2022-12-29 11:12:00,11.81565,102.27,73.94,0,1,1,1,1,TGS
0.0,2022-12-29 10:44:00,4.5,2022-12-29 11:05:00,4.5,95.09,77.25,0,1,1,1,1,VIRC
,2022-12-29 10:46:00,0.53,2022-12-29 10:47:00,,112.5,71.32,0,0,1,0,1,AKBA
0.0,2022-12-29 10:59:00,11.34,2022-12-29 15:37:00,11.34,98.27,78.52,0,1,1,1,1,BSBK
-1.0,2022-12-29 11:11:00,3.29,2022-12-29 11:18:00,3.2571,96.26,126.28,0,1,1,1,1,DOMH
-1.0,2022-12-29 11:49:00,2.9,2022-12-29 11:50:00,2.871,99.33,79.04,0,1,1,0,1,CDRO
-1.0,2022-12-29 12:43:00,23.6,2022-12-29 13:18:00,23.364,96.15,104.97,0,1,0,1,1,AUBN
-0.10060362173038015,2022-12-29 13:09:00,9.94,2022-12-29 15:59:00,9.935,99.0,79.66,0,1,1,1,1,CCV
-1.0,2022-12-29 13:11:00,13.45,2022-12-29 13:15:00,13.315499999999998,101.72,73.71,0,1,1,1,1,MDWD
3.0,2022-12-29 13:20:00,13.48,2022-12-29 14:56:00,13.884400000000001,96.36,77.1,0,1,1,1,1,TAYD
-1.0,2022-12-29 13:37:00,3.8573,2022-12-29 13:54:00,3.818727,100.0,85.77,0,1,1,1,1,BBAR
-1.0,2022-12-29 14:09:00,2.61,2022-12-29 14:16:00,2.5839,96.31,260.28,0,1,1,0,1,FGH
-0.09794319294810541,2022-12-29 14:10:00,10.21,2022-12-29 15:59:00,10.2,99.71,94.65,0,1,0,1,1,BMAC
-1.0,2022-12-30 09:35:00,11.826,2022-12-30 09:42:00,11.707740000000001,98.96,72.15,0,1,1,1,1,TGS
-1.0,2022-12-30 09:43:00,5.5,2022-12-30 09:46:00,5.445,101.38,74.32,0,1,1,1,1,BORR
,2022-12-30 09:56:00,5.47,2022-12-30 10:02:00,,95.49,838.38,0,1,1,0,1,SILO
-1.0,2022-12-30 09:58:00,16.4201,2022-12-30 10:42:00,16.255899000000003,96.15,70.39,0,1,1,1,1,BMA
0.0,2022-12-30 10:09:00,10.2,2022-12-30 15:59:00,10.2,96.14,73.77,0,1,0,1,1,PTWO
-1.0,2022-12-30 10:15:00,3.97,2022-12-30 10:16:00,3.9303000000000003,116.18,71.51,0,1,1,0,1,FREQ
3.0,2022-12-30 10:48:00,7.82,2022-12-30 10:50:00,8.0546,122.17,70.7,0,1,1,0,1,PALI
3.0,2022-12-30 10:49:00,29.34,2022-12-30 12:03:00,30.220200000000002,99.46,72.41,0,1,1,1,1,LIVE
0.0,2022-12-30 10:58:00,1.211,2022-12-30 11:00:00,1.211,113.89,73.28,0,1,1,1,1,AQMS
0.0,2022-12-30 11:26:00,9.99,2022-12-30 12:05:00,9.99,99.3,71.01,0,1,1,1,1,VOC
-1.0,2022-12-30 11:56:00,0.77,2022-12-30 11:57:00,0.7623,133.91,72.01,0,0,1,0,0,EZGO
0.0,2022-12-30 12:28:00,7.94,2022-12-30 12:45:00,7.94,103.93,71.4,0,1,1,1,1,BGI
-1.0,2022-12-30 13:55:00,35.19,2022-12-30 14:13:00,34.8381,100.64,78.88,0,1,1,1,1,FRAF
-1.0,2022-12-30 15:19:00,3.31,2022-12-30 15:30:00,3.2769,95.59,170.89,0,1,1,1,1,DOMH
-0.44633368756640546,2022-12-30 15:37:00,47.05,2022-12-30 15:59:00,46.84,100.3,83.99,0,1,1,1,1,RCI
-0.08673026886382855,2022-12-30 15:45:00,28.825,2022-12-30 15:59:00,28.81,102.24,70.11,0,1,0,1,1,SJR
0.0,2022-12-30 15:51:00,10.11,2022-12-30 15:59:00,10.11,99.85,91.38,0,1,1,1,1,VBOC
0.0,2022-12-30 15:54:00,22.49,2022-12-30 15:58:00,22.49,97.57,72.2,0,1,1,1,1,PTMN
2.1316033364226175,2022-12-30 15:55:00,5.395,2022-12-30 15:59:00,5.54,97.13,72.59,0,1,1,1,1,VLN
,2023-01-03 09:30:00,4.97,2023-01-03 09:31:00,,152.67,88.91,0,1,1,1,0,CMMB
3.0,2023-01-03 09:30:00,1.65,2023-01-03 09:50:00,1.6995,173.68,1227.43,0,1,1,1,0,JSPR
-1.0,2023-01-03 09:31:00,470000.0,2023-01-03 13:16:00,465300.0,97.57,100.13,0,1,0,1,1,BRK.A
0.0,2023-01-03 09:34:00,6.8,2023-01-03 09:39:00,6.8,104.62,73.53,0,1,1,1,1,IVAC
-1.0,2023-01-03 09:38:00,0.71,2023-01-03 10:13:00,0.7029,95.01,70.23,0,0,1,1,1,ASM
-1.0,2023-01-03 09:40:00,12.605,2023-01-03 09:42:00,12.478950000000001,100.99,73.02,0,1,0,1,1,ORMP
0.0,2023-01-03 09:42:00,11.97,2023-01-03 10:00:00,11.97,100.5,73.58,0,1,1,1,1,TGS
3.0,2023-01-03 09:43:00,3.04,2023-01-03 09:46:00,3.1312,96.18,71.14,0,1,0,1,1,GLYC
-1.0,2023-01-03 09:43:00,5.295,2023-01-03 09:46:00,5.24205,106.59,73.44,0,1,1,1,1,TKC
-1.0,2023-01-03 09:45:00,97.01,2023-01-03 10:03:00,96.0399,96.26,85.24,0,1,0,1,1,OZ
0.0,2023-01-03 09:51:00,0.2835,2023-01-03 09:58:00,0.2835,95.0,72.85,0,0,1,1,1,AUMN
-1.0,2023-01-03 10:06:00,15.9,2023-01-03 10:11:00,15.741,98.47,502.41,0,1,1,0,1,RSLS
-1.0,2023-01-03 10:11:00,15.0,2023-01-03 10:14:00,14.85,95.4,71.26,0,1,0,1,1,ATXS
-1.0,2023-01-03 10:19:00,10.045,2023-01-03 10:24:00,9.94455,97.02,75.25,0,1,0,1,1,VOC
-1.0,2023-01-03 10:35:00,38.6963,2023-01-03 10:40:00,38.309337,103.19,71.72,0,1,1,1,1,PMTS
-1.0,2023-01-03 10:57:00,43.59,2023-01-03 11:42:00,43.1541,95.09,112.95,0,1,1,1,1,OPY
-1.0,2023-01-03 10:58:00,33.4,2023-01-03 11:00:00,33.065999999999995,96.12,74.99,0,1,0,1,1,NWFL
-1.0,2023-01-03 10:59:00,9.3,2023-01-03 11:13:00,9.207,96.45,70.03,0,1,1,1,1,LUNA
-1.0,2023-01-03 11:07:00,21.61,2023-01-03 14:24:00,21.3939,95.12,71.43,0,1,1,1,1,IMOS
-1.0,2023-01-03 11:18:00,1.85,2023-01-03 12:27:00,1.8315000000000001,96.35,96.58,0,1,0,1,1,CCM
-1.0,2023-01-03 11:18:00,6.275,2023-01-03 11:28:00,6.21225,97.9,79.14,0,1,0,1,1,CBAY
3.0,2023-01-03 11:40:00,4.1,2023-01-03 15:58:00,4.223,95.35,73.24,0,1,1,1,1,ACXP
-1.0,2023-01-03 12:35:00,6.48,2023-01-03 12:38:00,6.4152000000000005,96.89,80.02,0,1,1,1,1,SMWB
-1.0,2023-01-03 12:41:00,13.99,2023-01-03 12:42:00,13.8501,99.93,111.6,0,1,1,0,1,MSGM
,2023-01-03 12:52:00,0.824,2023-01-03 12:53:00,,98.1,74.39,0,0,1,0,1,VVOS
-0.420757363253853,2023-01-03 13:22:00,35.65,2023-01-03 15:59:00,35.54,97.54,72.1,0,1,0,1,1,FRAF
-1.0,2023-01-03 13:31:00,19.45,2023-01-03 13:32:00,19.255499999999998,104.2,74.85,0,1,1,1,1,CVRX
0.0,2023-01-03 13:35:00,1.6199,2023-01-03 13:50:00,1.6199,106.58,73.48,0,1,1,1,1,GNPX
-1.0,2023-01-03 14:28:00,4.29,2023-01-03 14:49:00,4.2471,102.63,84.69,0,1,1,1,1,PULM
0.7529580494801035,2023-01-03 15:13:00,55.78,2023-01-03 15:59:00,56.31,108.51,90.55,0,1,1,1,1,IDCC
-1.0,2023-01-03 15:30:00,8.0099,2023-01-03 15:38:00,7.929801,98.89,75.39,0,1,1,1,1,BGI
0.0,2023-01-03 15:45:00,10.04,2023-01-03 15:59:00,10.04,95.62,81.65,0,1,1,1,1,FRXB
0.0,2023-01-03 15:49:00,2.04,2023-01-03 15:59:00,2.06,97.14,79.86,0,1,1,1,1,IPDN
-1.0,2023-01-03 15:49:00,7.8,2023-01-03 15:54:00,7.7219999999999995,97.64,74.44,0,1,1,1,1,CYD
-0.35564177174264283,2023-01-03 15:53:00,123.72,2023-01-03 15:59:00,123.37,98.63,70.02,0,1,1,1,1,CRAI
0.0,2023-01-04 09:30:00,2.17,2023-01-04 09:40:00,2.17,243.82,1695.9,0,1,1,1,0,VVOS
-1.0,2023-01-04 09:31:00,3.4994,2023-01-04 09:32:00,3.464406,104.06,103.56,0,1,1,1,1,GERN
0.0,2023-01-04 09:36:00,1.72,2023-01-04 09:38:00,1.72,104.19,77.55,0,1,1,1,1,GNPX
3.0,2023-01-04 09:37:00,10.1,2023-01-04 09:39:00,10.403,111.57,86.18,0,1,1,1,1,DADA
-1.0,2023-01-04 09:41:00,0.5299,2023-01-04 09:42:00,0.524601,112.96,71.1,0,0,0,1,1,CRKN
-1.0,2023-01-04 09:42:00,10.85,2023-01-04 09:44:00,10.7415,98.33,70.54,0,1,1,1,1,HAYW
0.14677103718198425,2023-01-04 09:51:00,10.22,2023-01-04 15:59:00,10.235,99.85,310.12,0,1,1,1,1,UTAA
-0.19300879262278234,2023-01-04 09:51:00,23.315,2023-01-04 15:59:00,23.29,97.01,70.3,0,1,1,1,1,EPRT
-1.0,2023-01-04 09:56:00,3.98,2023-01-04 10:03:00,3.9402,102.58,70.72,0,1,1,1,1,ELYM
1.3836042891732916,2023-01-04 10:03:00,57.82,2023-01-04 15:59:00,58.699,96.6,79.03,0,1,1,1,1,TRNO
-1.0,2023-01-04 10:17:00,90.05,2023-01-04 14:22:00,89.1495,100.09,71.95,0,1,0,1,1,MOG.A
,2023-01-04 10:24:00,5.382,2023-01-04 10:25:00,,99.67,587.05,0,1,1,0,1,VYNE
0.0,2023-01-04 10:32:00,10.135,2023-01-04 15:59:00,10.135,100.05,72.89,0,1,1,1,1,CSTA
-1.0,2023-01-04 10:39:00,2.625,2023-01-04 10:56:00,2.59875,96.34,75.0,0,1,1,1,1,PRAX
-1.0,2023-01-04 10:49:00,1.765,2023-01-04 10:57:00,1.74735,95.43,76.97,0,1,1,1,1,LDI
3.0,2023-01-04 11:04:00,2.5901,2023-01-04 11:32:00,2.667803,95.4,71.32,0,1,1,1,1,IAG
-1.0,2023-01-04 11:05:00,0.9883,2023-01-04 11:37:00,0.978417,99.83,72.01,0,0,1,1,1,QD
-1.0,2023-01-04 11:47:00,10.215,2023-01-04 13:45:00,10.11285,106.0,77.21,0,1,1,1,1,TEVA
0.0,2023-01-04 12:25:00,2.975,2023-01-04 14:01:00,2.975,96.59,76.21,0,1,1,1,1,ARC
-0.049627791563265564,2023-01-04 12:42:00,10.075,2023-01-04 15:59:00,10.08,99.95,79.22,0,1,1,1,1,DMYS
0.0,2023-01-04 12:47:00,136.96,2023-01-04 13:50:00,136.96,101.04,71.85,0,1,1,1,1,CNXC
-1.0,2023-01-04 13:04:00,9.95,2023-01-04 13:05:00,9.850499999999998,103.09,105.14,0,1,1,1,1,LUNA
3.0,2023-01-04 13:15:00,35.5091,2023-01-04 13:20:00,36.574372999999994,95.49,141.72,0,1,1,1,1,JEF
2.2180801491146456,2023-01-04 13:26:00,80.475,2023-01-04 15:59:00,82.26,100.11,71.24,0,1,1,1,1,RYAAY
0.11495324199211003,2023-01-04 13:37:00,80.4675,2023-01-04 15:59:00,80.56,96.68,72.76,0,1,0,1,1,IX
-1.0,2023-01-04 14:06:00,2.9055,2023-01-04 14:13:00,2.876445,96.21,80.21,0,1,1,1,1,CDRO
-1.0,2023-01-04 14:11:00,29.46,2023-01-04 14:25:00,29.1654,95.12,70.07,0,1,1,1,1,IIIN
0.0,2023-01-04 14:30:00,4.3242,2023-01-04 14:51:00,4.3242,96.09,72.02,0,1,0,1,1,QUAD
0.07334066740007178,2023-01-04 14:38:00,27.27,2023-01-04 15:59:00,27.33,97.39,78.0,0,1,0,1,1,AVNS
3.0,2023-01-04 14:50:00,24.79,2023-01-04 15:05:00,25.5337,102.09,70.93,0,1,1,1,1,ACIW
0.0,2023-01-04 15:16:00,10.3,2023-01-04 15:59:00,10.3,100.1,142.77,0,1,1,1,1,CBRG
-0.35183293610260163,2023-01-04 15:21:00,44.055,2023-01-04 15:59:00,43.9,96.12,77.02,0,1,0,1,1,OPY
0.0,2023-01-04 15:26:00,10.29,2023-01-04 15:59:00,10.29,100.0,209.63,0,1,1,1,1,FNVT
0.09596928982725324,2023-01-04 15:27:00,10.42,2023-01-04 15:59:00,10.43,95.16,82.73,0,1,1,1,1,GOGN
3.0,2023-01-04 15:32:00,0.6704,2023-01-04 15:34:00,0.690512,97.27,141.25,0,0,1,0,1,EFTR
0.24316109422491883,2023-01-04 15:45:00,8.225,2023-01-04 15:59:00,8.265,99.28,141.96,0,1,1,1,1,SMFG
-1.0,2023-01-04 15:53:00,23.005,2023-01-04 15:56:00,22.77495,104.87,92.07,0,1,1,1,1,OFIX
0.3972668043858255,2023-01-04 15:54:00,31.465,2023-01-04 15:59:00,31.6,98.34,70.89,0,1,1,1,1,BOX
0.04769854519437903,2023-01-04 15:55:00,41.93,2023-01-04 15:59:00,41.95,101.22,73.34,0,1,1,1,1,WPM
